group,time,cum.in,lci,uci
70-79 (priority groups 3-4),122,0.0024189705936251693,0.001576448475157144,0.0032614927120931947
70-79 (priority groups 3-4),123,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),124,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),125,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),126,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),127,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),128,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),129,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),130,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),131,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),132,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),133,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),134,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),135,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),136,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),137,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),138,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),139,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),140,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),141,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),142,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),143,0.0026786954572129984,0.0016936414014101508,0.0036621658248232603
70-79 (priority groups 3-4),144,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),145,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),146,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),147,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),148,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),149,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),150,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),151,0.0030286905477796555,0.0018282548977819335,0.0042291261977772665
70-79 (priority groups 3-4),152,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),153,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),154,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),155,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),156,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),157,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),158,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),159,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),160,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),161,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),162,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),163,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),164,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),165,0.0033897714556945235,0.001996125846198571,0.0047818333769978905
70-79 (priority groups 3-4),166,0.02769780152405099,6.787235110605749e-7,0.07365326549718076
70-79 (priority groups 3-4),167,0.02769780152405099,6.787235110605749e-7,0.07365326549718076
70-79 (priority groups 3-4),168,0.02769780152405099,6.787235110605749e-7,0.07365326549718076
70-79 (priority groups 3-4),169,0.02769780152405099,6.787235110605749e-7,0.07365326549718076
Shielding (age 16-69) (priority group 4),0,6.787235110605749e-7,6.787235110605749e-7,6.787235110605749e-7
Shielding (age 16-69) (priority group 4),1,2.443404640029012e-5,1.17645408593825e-5,3.5519863748501024e-5
Shielding (age 16-69) (priority group 4),2,4.027092832636914e-5,2.443404640029012e-5,5.4524122059862457e-5
Shielding (age 16-69) (priority group 4),3,5.769149844503385e-5,4.027092832636914e-5,7.669575675628426e-5
Shielding (age 16-69) (priority group 4),4,8.461419771943479e-5,6.244256302290196e-5,1.067858324158566e-4
Shielding (age 16-69) (priority group 4),5,1.036184560306852e-4,7.986313314156668e-5,1.2895746711238942e-4
Shielding (age 16-69) (priority group 4),6,1.2579009072721803e-4,9.886739145281709e-5,1.5112910180892225e-4
Shielding (age 16-69) (priority group 4),7,1.6538229554241557e-4,1.3529221988284323e-4,1.970560593945736e-4
Shielding (age 16-69) (priority group 4),8,1.828028656611913e-4,1.4954541361633655e-4,2.1447662951334934e-4
Shielding (age 16-69) (priority group 4),9,1.954723712019879e-4,1.6221491915724418e-4,2.2872982324684266e-4
Shielding (age 16-69) (priority group 4),10,2.1922769409110643e-4,1.828028656611913e-4,2.540688343285469e-4
Shielding (age 16-69) (priority group 4),11,2.4773408155809307e-4,2.0972556493548122e-4,2.857425981807049e-4
Shielding (age 16-69) (priority group 4),12,2.683220280620402e-4,2.3031351143942835e-4,3.0791423287723774e-4
Shielding (age 16-69) (priority group 4),13,2.920773509511587e-4,2.509014579433755e-4,3.33253243959053e-4
Shielding (age 16-69) (priority group 4),14,3.2058373841814536e-4,2.778241572176654e-4,3.64927007811211e-4
Shielding (age 16-69) (priority group 4),15,3.601759432333429e-4,3.1424898564769155e-4,4.0610290081899425e-4
Shielding (age 16-69) (priority group 4),16,3.9818445985595474e-4,3.506738140777177e-4,4.472787938268885e-4
Shielding (age 16-69) (priority group 4),17,4.377766646711523e-4,3.8709864250774384e-4,4.884546868346717e-4
Shielding (age 16-69) (priority group 4),18,4.7261780490859273e-4,4.1877240635990187e-4,5.248795152646979e-4
Shielding (age 16-69) (priority group 4),19,4.932057514125399e-4,4.39360352863849e-4,5.45467461768645e-4
Shielding (age 16-69) (priority group 4),20,5.153773861090727e-4,4.599482993676851e-4,5.692227846577635e-4
Shielding (age 16-69) (priority group 4),21,5.518022145390988e-4,4.947894396051256e-4,6.088149894729611e-4
Shielding (age 16-69) (priority group 4),22,5.818922901986712e-4,5.232958270721122e-4,6.404887533251191e-4
Shielding (age 16-69) (priority group 4),23,6.230681832064544e-4,5.61304343694724e-4,6.832483345255991e-4
Shielding (age 16-69) (priority group 4),24,6.452398179029872e-4,5.834759783912569e-4,7.070036574147176e-4
Shielding (age 16-69) (priority group 4),25,6.864157109107705e-4,6.214844950138687e-4,7.497632386151976e-4
Shielding (age 16-69) (priority group 4),26,7.386774212668756e-4,6.721625171773882e-4,8.051923253564741e-4
Shielding (age 16-69) (priority group 4),27,7.861880670452237e-4,7.180894747630395e-4,8.542866593274079e-4
Shielding (age 16-69) (priority group 4),28,8.241965836678355e-4,7.52930615000369e-4,8.938788641426054e-4
Shielding (age 16-69) (priority group 4),29,8.527029711348222e-4,7.814370024673556e-4,9.255526279947635e-4
Shielding (age 16-69) (priority group 4),30,8.780419822165264e-4,8.051923253564741e-4,9.508916390765787e-4
Shielding (age 16-69) (priority group 4),31,9.287200043800459e-4,8.542866593274079e-4,0.0010047370376252696
Shielding (age 16-69) (priority group 4),32,9.698958973878291e-4,8.922951759500197e-4,0.0010474966188256385
Shielding (age 16-69) (priority group 4),33,0.0010221576077439343,9.429731981135392e-4,0.001102925705567026
Shielding (age 16-69) (priority group 4),34,0.001066500877137,9.841490911213224e-4,0.0011472689749600917
Shielding (age 16-69) (priority group 4),35,0.0011060930819521975,0.0010221576077439343,0.0011900285561604607
Shielding (age 16-69) (priority group 4),36,0.0011631058568861707,0.0010775866944852108,0.0012486250192870196
Shielding (age 16-69) (priority group 4),37,0.0011995306853161969,0.0011124278347226513,0.0012866335359096315
Shielding (age 16-69) (priority group 4),38,0.0012391228901313944,0.0011504363513452631,0.0013278094289175257
Shielding (age 16-69) (priority group 4),39,0.0013024704178357105,0.0012106165026644078,0.00139590802119971
Shielding (age 16-69) (priority group 4),40,0.001373736386503177,0.001278715094946592,0.0014687576780596512
Shielding (age 16-69) (priority group 4),41,0.0014355002260149075,0.001337311558073151,0.001533688893956664
Shielding (age 16-69) (priority group 4),42,0.0014814271836005588,0.0013816548274662166,0.001581199539734901
Shielding (age 16-69) (priority group 4),43,0.0015511094640753287,0.001448169731555815,0.0016540491965949533
Shielding (age 16-69) (priority group 4),44,0.0016160406799723415,0.0015099335710675454,0.0017221477888771375
Shielding (age 16-69) (priority group 4),45,0.0016778045194840718,0.0015685300341941044,0.0017854953165815646
Shielding (age 16-69) (priority group 4),46,0.0017237314770697232,0.0016144569917797558,0.0018345896505523873
Shielding (age 16-69) (priority group 4),47,0.0017949974457371898,0.0016809718958693542,0.0019090229956050253
Shielding (age 16-69) (priority group 4),48,0.0018694307907898278,0.0017522378645367098,0.0019866237170428347
Shielding (age 16-69) (priority group 4),49,0.0019454478240350515,0.0018235038332041764,0.002065808126673341
Shielding (age 16-69) (priority group 4),50,0.002007211663546782,0.001883683984523321,0.0021307393425702426
Shielding (age 16-69) (priority group 4),51,0.0020895634495624593,0.0019612847059611305,0.002217842193163788
Shielding (age 16-69) (priority group 4),52,0.00218616842931163,0.002053138621132433,0.002319198237490716
Shielding (age 16-69) (priority group 4),53,0.002251099645208532,0.0021149024606441635,0.0023872968297730113
Shielding (age 16-69) (priority group 4),54,0.002336618807609492,0.0021956705584672553,0.0024775670567517283
Shielding (age 16-69) (priority group 4),55,0.0024458932928994592,0.00229861029098688,0.0025931762948121495
Shielding (age 16-69) (priority group 4),56,0.0025409145844560443,0.002388880517965597,0.0026945323391390774
Shielding (age 16-69) (priority group 4),57,0.0026296011232421757,0.0024712323039812745,0.0027895536306956625
Shielding (age 16-69) (priority group 4),58,0.002702450780102117,0.002537747208070873,0.0028655706639408862
Shielding (age 16-69) (priority group 4),59,0.0027990557598512877,0.0026296011232421757,0.0029700940846530965
Shielding (age 16-69) (priority group 4),60,0.002919416062489577,0.0027404592967247288,0.0030967891400618397
Shielding (age 16-69) (priority group 4),61,0.0030128536658535765,0.00282914583551086,0.0031981451843887676
Shielding (age 16-69) (priority group 4),62,0.003133213968491866,0.002940004008993524,0.003328007616182793
Shielding (age 16-69) (priority group 4),63,0.0032504068947448728,0.003047694806090906,0.0034531189833988396
Shielding (age 16-69) (priority group 4),64,0.0033517629390719117,0.0031395487212622086,0.003562393468688918
Shielding (age 16-69) (priority group 4),65,0.0034578700479767077,0.0032361537010113794,0.0036780027067493393
Shielding (age 16-69) (priority group 4),66,0.003568728221459372,0.0033375097453384184,0.0037983630093876286
Shielding (age 16-69) (priority group 4),67,0.00370492540602374,0.003462621112554465,0.003947229699492905
Shielding (age 16-69) (priority group 4),68,0.003812616203121122,0.0035608097804962213,0.0040644226257459115
Shielding (age 16-69) (priority group 4),69,0.003947229699492905,0.0036811700831345107,0.004211705627658602
Shielding (age 16-69) (priority group 4),70,0.00399157296888597,0.003722345976142405,0.004262383649822121
Shielding (age 16-69) (priority group 4),71,0.0040264141091233,0.0037524360518019773,0.004300392166444733
Shielding (age 16-69) (priority group 4),72,0.0040802595076719905,0.0037983630093876286,0.004360572317763878
Shielding (age 16-69) (priority group 4),73,0.004151525476339457,0.0038617105370919447,0.0044413404155868585
Shielding (age 16-69) (priority group 4),74,0.00424337939151076,0.0039424786349150365,0.0045426964599138975
Shielding (age 16-69) (priority group 4),75,0.004298808478252147,0.003993156657078556,0.0046060439876182135
Shielding (age 16-69) (priority group 4),76,0.00439858083438649,0.0040802595076719905,0.004718485849293463
Shielding (age 16-69) (priority group 4),77,0.0046012929230404565,0.0042560488970516674,0.004948120637221831
Shielding (age 16-69) (priority group 4),78,0.00467730995628568,0.004322563801141266,0.00503363979962268
Shielding (age 16-69) (priority group 4),79,0.0048451809047022065,0.004465095738476088,0.005225266070928436
Shielding (age 16-69) (priority group 4),80,0.004932283755295752,0.004539529083528726,0.005325038427062778
Shielding (age 16-69) (priority group 4),81,0.005057395122511799,0.004645636192433522,0.0054675703643976
Shielding (age 16-69) (priority group 4),82,0.0051270774029866795,0.00470423265555997,0.005549922150413278
Shielding (age 16-69) (priority group 4),83,0.0053234547388701925,0.004867352539398739,0.005781140626534231
Shielding (age 16-69) (priority group 4),84,0.005458068235241975,0.0049782107128814035,0.0059395094457951325
Shielding (age 16-69) (priority group 4),85,0.00551032994559808,0.005017802917696601,0.006001273285306863
Shielding (age 16-69) (priority group 4),86,0.005622771807273219,0.005106489456482732,0.006137470469871231
Shielding (age 16-69) (priority group 4),87,0.005739964733526337,0.005199927059846621,0.006280002407206053
Shielding (age 16-69) (priority group 4),88,0.005800144884845482,0.005247437705624969,0.006354435752258691
Shielding (age 16-69) (priority group 4),89,0.006059869748433422,0.005451733482471521,0.006669589702587908
Shielding (age 16-69) (priority group 4),90,0.006132719405293363,0.005507162569212798,0.006756692553181343
Shielding (age 16-69) (priority group 4),91,0.006291088224554264,0.005627522871851087,0.006953069889064856
Shielding (age 16-69) (priority group 4),92,0.006291088224554264,0.005627522871851087,0.006953069889064856
Shielding (age 16-69) (priority group 4),93,0.006291088224554264,0.005627522871851087,0.006953069889064856
Shielding (age 16-69) (priority group 4),94,0.006291088224554264,0.005627522871851087,0.006953069889064856
Shielding (age 16-69) (priority group 4),95,0.006394027957073889,0.005701956216903725,0.007086099697244053
Shielding (age 16-69) (priority group 4),96,0.006612576927653935,0.005855573971586758,0.007366412507335829
Shielding (age 16-69) (priority group 4),97,0.0067313535420996384,0.005941093133987718,0.007521613950211559
Shielding (age 16-69) (priority group 4),98,0.006861215973893553,0.0060297796727738495,0.0076926522750133675
Shielding (age 16-69) (priority group 4),99,0.007143112472178026,0.006224573320464666,0.008060067935698578
Shielding (age 16-69) (priority group 4),100,0.007290395474090605,0.0063275130529842905,0.008251694207004334
Shielding (age 16-69) (priority group 4),101,0.007597630983456782,0.006546062023564336,0.008649199943349228
Shielding (age 16-69) (priority group 4),102,0.008069570064854314,0.00688972236136054,0.009247834080155393
Shielding (age 16-69) (priority group 4),103,0.008069570064854314,0.00688972236136054,0.009247834080155393
Shielding (age 16-69) (priority group 4),104,0.008069570064854314,0.00688972236136054,0.009247834080155393
Shielding (age 16-69) (priority group 4),105,0.008267531088930413,0.007025919545924908,0.009507558943743333
Shielding (age 16-69) (priority group 4),106,0.008486080059510459,0.007173202547837598,0.009797373882990734
Shielding (age 16-69) (priority group 4),107,0.008486080059510459,0.007173202547837598,0.009797373882990734
Shielding (age 16-69) (priority group 4),108,0.00921774400449582,0.0076657295757389665,0.010766591056867503
Shielding (age 16-69) (priority group 4),109,0.00921774400449582,0.0076657295757389665,0.010766591056867503
Shielding (age 16-69) (priority group 4),110,0.00949330575000984,0.007849437406081572,0.011132423029360239
Shielding (age 16-69) (priority group 4),111,0.009797373882990734,0.008050565806542953,0.01154259827124593
Shielding (age 16-69) (priority group 4),112,0.009797373882990734,0.008050565806542953,0.01154259827124593
Shielding (age 16-69) (priority group 4),113,0.009797373882990734,0.008050565806542953,0.01154259827124593
Shielding (age 16-69) (priority group 4),114,0.009797373882990734,0.008050565806542953,0.01154259827124593
Shielding (age 16-69) (priority group 4),115,0.010180626425602135,0.008278616906278624,0.012079468568540475
Shielding (age 16-69) (priority group 4),116,0.010180626425602135,0.008278616906278624,0.012079468568540475
Shielding (age 16-69) (priority group 4),117,0.010180626425602135,0.008278616906278624,0.012079468568540475
Shielding (age 16-69) (priority group 4),118,0.010593969043873108,0.008527255952518242,0.012655931070650106
Shielding (age 16-69) (priority group 4),119,0.010593969043873108,0.008527255952518242,0.012655931070650106
Shielding (age 16-69) (priority group 4),120,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),121,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),122,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),123,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),124,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),125,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),126,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),127,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),128,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),129,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),130,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),131,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),132,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),133,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),134,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),135,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),136,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),137,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),138,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),139,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),140,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),141,0.011040569114188825,0.008796482945261808,0.013279904218538086
Shielding (age 16-69) (priority group 4),142,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),143,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),144,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),145,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),146,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),147,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),148,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),149,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),150,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),151,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),152,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),153,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),154,0.012329691302972678,0.009461631986157681,0.015189832178824636
Shielding (age 16-69) (priority group 4),155,0.01372016953608346,0.010266145588003095,0.017161523978622917
Shielding (age 16-69) (priority group 4),156,0.01372016953608346,0.010266145588003095,0.017161523978622917
Shielding (age 16-69) (priority group 4),157,0.01372016953608346,0.010266145588003095,0.017161523978622917
Shielding (age 16-69) (priority group 4),158,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),159,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),160,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),161,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),162,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),163,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),164,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),165,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),166,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),167,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),168,0.014648210816952334,0.010746003110363556,0.018532997953422337
Shielding (age 16-69) (priority group 4),169,0.014648210816952334,0.010746003110363556,0.018532997953422337
50-69 (priority groups 5-9),0,6.787235110605749e-7,6.787235110605749e-7,6.787235110605749e-7
50-69 (priority groups 5-9),1,2.7601422785461516e-5,2.2850358207593402e-5,3.235248736332963e-5
50-69 (priority groups 5-9),2,5.4524122059862457e-5,4.8189369289408646e-5,6.0858874830205245e-5
50-69 (priority groups 5-9),3,8.303050952673807e-5,7.511206856369856e-5,9.25326386824743e-5
50-69 (priority groups 5-9),4,1.1470427337900713e-4,1.052021442232709e-4,1.2579009072721803e-4
50-69 (priority groups 5-9),5,1.4796172542375086e-4,1.3687590807542893e-4,1.6063123096465848e-4
50-69 (priority groups 5-9),6,1.8121917746849459e-4,1.6854967192769799e-4,1.938886830094022e-4
50-69 (priority groups 5-9),7,2.1447662951334934e-4,2.0180712397244172e-4,2.2872982324684266e-4
50-69 (priority groups 5-9),8,2.524851461359612e-4,2.3823195240246786e-4,2.683220280620402e-4
50-69 (priority groups 5-9),9,2.90493662758573e-4,2.74656780832494e-4,3.0791423287723774e-4
50-69 (priority groups 5-9),10,3.2216742661073106e-4,3.0633054468465204e-4,3.3958799672939577e-4
50-69 (priority groups 5-9),11,3.554248786554748e-4,3.364206203442244e-4,3.728454487742505e-4
50-69 (priority groups 5-9),12,3.8709864250774384e-4,3.680943841963824e-4,4.0610290081899425e-4
50-69 (priority groups 5-9),13,4.251071591303557e-4,4.0451921262640855e-4,4.456951056341918e-4
50-69 (priority groups 5-9),14,4.599482993676851e-4,4.39360352863849e-4,4.8211993406421794e-4
50-69 (priority groups 5-9),15,4.963731277977113e-4,4.7420149310117843e-4,5.169610743016584e-4
50-69 (priority groups 5-9),16,5.375490208056055e-4,5.153773861090727e-4,5.61304343694724e-4
50-69 (priority groups 5-9),17,5.755575374282174e-4,5.518022145390988e-4,5.993128603173359e-4
50-69 (priority groups 5-9),18,6.214844950138687e-4,5.961454839320535e-4,6.452398179029872e-4
50-69 (priority groups 5-9),19,6.579093234438949e-4,6.325703123620796e-4,6.832483345255991e-4
50-69 (priority groups 5-9),20,7.006689046442638e-4,6.737462053699739e-4,7.275916039186647e-4
50-69 (priority groups 5-9),21,7.386774212668756e-4,7.117547219925857e-4,7.671838087338623e-4
50-69 (priority groups 5-9),22,7.782696260821842e-4,7.497632386151976e-4,8.067760135490598e-4
50-69 (priority groups 5-9),23,8.131107663195136e-4,7.830206906599413e-4,8.416171537865003e-4
50-69 (priority groups 5-9),24,8.511192829421255e-4,8.210292072825531e-4,8.827930467943945e-4
50-69 (priority groups 5-9),25,8.922951759500197e-4,8.606214120978617e-4,9.239689398021778e-4
50-69 (priority groups 5-9),26,9.350547571504997e-4,9.017973051056449e-4,9.667285210026577e-4
50-69 (priority groups 5-9),27,9.714795855804148e-4,9.382221335356711e-4,0.0010047370376252696
50-69 (priority groups 5-9),28,0.0010063207258178553,9.730632737731115e-4,0.0010411618660552957
50-69 (priority groups 5-9),29,0.001044329242440467,0.0010094881022030266,0.0010791703826779075
50-69 (priority groups 5-9),30,0.0010807540708704932,0.001044329242440467,0.0011155952111079337
50-69 (priority groups 5-9),31,0.0011235136520709732,0.0010855051354483614,0.0011599384805008883
50-69 (priority groups 5-9),32,0.0011583547923083026,0.0011203462756856908,0.0011963633089309145
50-69 (priority groups 5-9),33,0.0012011143735087826,0.0011631058568861707,0.0012407065783239801
50-69 (priority groups 5-9),34,0.0012407065783239801,0.0012011143735087826,0.0012802987831391777
50-69 (priority groups 5-9),35,0.0012771314067540063,0.0012375392019388087,0.0013183072997617895
50-69 (priority groups 5-9),36,0.0013135562351840324,0.0012723803421761382,0.0013563158163845124
50-69 (priority groups 5-9),37,0.0013547321281918157,0.0013119725469914467,0.0013974917093922956
50-69 (priority groups 5-9),38,0.00139590802119971,0.0013515647518066443,0.0014402512905927756
50-69 (priority groups 5-9),39,0.0014370839142074932,0.0013911569566218418,0.0014830108717931445
50-69 (priority groups 5-9),40,0.001486178248178427,0.0014402512905927756,0.001533688893956664
50-69 (priority groups 5-9),41,0.0015321052057640783,0.0014845945599858412,0.001581199539734901
50-69 (priority groups 5-9),42,0.0015685300341941044,0.0015194357002231706,0.0016192080563575129
50-69 (priority groups 5-9),43,0.0016065385508167163,0.0015558605286531968,0.0016572165729801247
50-69 (priority groups 5-9),44,0.0016461307556319138,0.0015938690452758086,0.001698392465988019
50-69 (priority groups 5-9),45,0.0016809718958693542,0.0016271264973205524,0.0017348172944180451
50-69 (priority groups 5-9),46,0.0017379846708032165,0.00168255558406194,0.001793413757544604
50-69 (priority groups 5-9),47,0.0017807442520036965,0.0017237314770697232,0.0018377570269375587
50-69 (priority groups 5-9),48,0.001815585392241137,0.001756988929114578,0.0018741818553675849
50-69 (priority groups 5-9),49,0.0018757655435602816,0.0018140017040484402,0.0019359456948794262
50-69 (priority groups 5-9),50,0.0019201088129532362,0.0018567612852489201,0.0019818726524650776
50-69 (priority groups 5-9),51,0.0019660357705389986,0.0019011045546419858,0.0020309669864359003
50-69 (priority groups 5-9),52,0.0019992932225837423,0.0019327783184941438,0.002065808126673341
50-69 (priority groups 5-9),53,0.0020499712447472618,0.0019818726524650776,0.0021196535252220317
50-69 (priority groups 5-9),54,0.002118069837029446,0.0020468038683619794,0.0021909194938893872
50-69 (priority groups 5-9),55,0.002175082611963308,0.0021006492669106702,0.002251099645208532
50-69 (priority groups 5-9),56,0.002228928010511999,0.0021513272890741897,0.0023065287319499195
50-69 (priority groups 5-9),57,0.002293859226409012,0.00221309112858592,0.0023746273242321037
50-69 (priority groups 5-9),58,0.0023540393777281565,0.0022701039035198933,0.0024379748519364197
50-69 (priority groups 5-9),59,0.002414219529047301,0.0023271166784538666,0.002501322379640847
50-69 (priority groups 5-9),60,0.0025092408206038863,0.0024173869054325836,0.0025995110475826033
50-69 (priority groups 5-9),61,0.0025599188427672948,0.0024664812394034064,0.00265494013432388
50-69 (priority groups 5-9),62,0.002632768499627347,0.0025361635198781762,0.0027309571675691036
50-69 (priority groups 5-9),63,0.0027056181564873993,0.0026042621121603604,0.0028069742008143272
50-69 (priority groups 5-9),64,0.0027737167487695835,0.0026676096398647875,0.002878240169481794
50-69 (priority groups 5-9),65,0.002846566405629636,0.0027372919203395574,0.002957424579112189
50-69 (priority groups 5-9),66,0.00289882811598563,0.002786386254310491,0.003009686289468294
50-69 (priority groups 5-9),67,0.002973261461038268,0.0028576522229778467,0.003090454387291386
50-69 (priority groups 5-9),68,0.003058780623439228,0.002936836632608353,0.003179140926077517
50-69 (priority groups 5-9),69,0.0031126260219879187,0.0029875146547717613,0.0032361537010113794
50-69 (priority groups 5-9),70,0.0031775572378849315,0.0030492784942834916,0.0033058359814862603
50-69 (priority groups 5-9),71,0.003253574271130155,0.0031205444629509582,0.003386604079309241
50-69 (priority groups 5-9),72,0.003280496970404445,0.0031458834740326624,0.0034166941549688135
50-69 (priority groups 5-9),73,0.003370767197383162,0.0032298189482409256,0.0035117154465253986
